Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Country,Transaction_Type,Channel,Merchant_Category,Customer_Name,Customer_Age,Account_Type,Customer_Risk_Level,Previous_Transaction_Count,Large_Transaction_Flag,International_Transaction_Flag,High_Frequency_Flag,High_Risk_Customer_Flag,High_Value_Flag,Risk_Score,Risk_Category,Is_Suspicious
TXN0002805,CUST01323,2026-03-26 10:00:00,33284.0,India,Bank Transfer,ATM,Financial Services,Riya Gupta,46,Savings,High,9,0,0,0,1,0,23,Low,No
TXN0005696,CUST00826,2026-03-26 11:00:00,1121.0,United States,International Transfer,Card,Electronics,Yash Chopra,27,Savings,Medium,6,0,1,0,0,0,14,Low,No
TXN0004951,CUST01495,2026-03-26 12:00:00,17650.0,Singapore,Bank Transfer,Mobile Banking,Financial Services,Aman Rathi,29,Savings,Low,1,0,0,0,0,0,11,Low,No
TXN0003812,CUST00924,2026-03-26 12:00:00,10188.0,United Arab Emirates,Online Payment,Online Banking,Jewelry,Neha Yadav,42,Savings,Medium,8,0,0,0,0,0,11,Low,No
TXN0007728,CUST00761,2026-03-26 17:00:00,2618.0,Australia,Card Payment,Online Banking,Real Estate,Ankit Gupta,28,Business,Low,5,0,0,0,0,0,13,Low,No
TXN0003829,CUST00787,2026-03-26 17:00:00,5098.0,India,Cash Deposit,Mobile Banking,Food,Karan Singh,58,Savings,Medium,7,0,0,0,0,0,8,Low,No
TXN0000747,CUST00202,2026-03-26 18:00:00,2458.0,United Kingdom,Card Payment,Card,Real Estate,Aarav Rathi,69,Savings,Medium,8,0,0,0,0,0,14,Low,No
TXN0000031,CUST00403,2026-03-26 18:00:00,14125.0,United Arab Emirates,International Transfer,Card,Jewelry,Priya Shah,65,Current,Medium,5,0,1,0,0,0,19,Low,No
TXN0004380,CUST01489,2026-03-26 19:00:00,22158.0,India,Cash Deposit,Branch,Retail,Pooja Verma,45,Savings,Low,8,0,0,0,0,0,13,Low,No
TXN0003679,CUST01442,2026-03-26 20:00:00,4221.0,United Kingdom,Cash Deposit,Card,Travel,Aman Yadav,63,Savings,Low,4,0,0,0,0,0,13,Low,No
TXN0007699,CUST00075,2026-03-26 20:00:00,1184.0,India,Online Payment,Card,Jewelry,Simran Kumar,45,Savings,Medium,4,0,0,0,0,0,16,Low,No
TXN0000708,CUST01058,2026-03-26 21:00:00,12096.0,United States,Bank Transfer,ATM,Healthcare,Rohit Mehta,30,Savings,Low,4,0,0,0,0,0,15,Low,No
TXN0001892,CUST01077,2026-03-26 21:00:00,6604.0,Germany,Card Payment,Card,Electronics,Riya Yadav,39,Savings,High,5,0,0,0,1,0,40,Medium,No
TXN0009731,CUST00079,2026-03-27 01:00:00,10054.0,United Kingdom,Card Payment,Mobile Banking,Electronics,Aarav Sharma,61,Current,Low,11,0,0,1,0,0,31,Medium,No
TXN0009539,CUST00994,2026-03-27 04:00:00,3640.0,India,International Transfer,Branch,Retail,Vikram Rathi,49,Savings,Low,7,0,1,0,0,0,27,Low,No
TXN0009675,CUST01016,2026-03-27 06:00:00,4286.0,Hong Kong,Cash Deposit,Branch,Food,Sneha Yadav,47,Savings,Low,6,0,0,0,0,0,12,Low,No
TXN0005096,CUST01460,2026-03-27 07:00:00,2193.0,United States,Cash Deposit,Card,Electronics,Aarav Sharma,60,Savings,High,4,0,0,0,1,0,24,Low,No
TXN0008004,CUST01175,2026-03-27 07:00:00,2795.0,United Kingdom,Bank Transfer,Mobile Banking,Travel,Vikram Verma,37,Business,Low,3,0,0,0,0,0,16,Low,No
TXN0003485,CUST01048,2026-03-27 09:00:00,4884.17,Australia,Cash Deposit,Card,Electronics,Kavya Saxena,40,Current,Low,6,0,0,0,0,0,10,Low,No
TXN0007016,CUST00686,2026-03-27 11:00:00,1258.0,India,Online Payment,Mobile Banking,Food,Rohit Rathi,69,Business,High,3,0,0,0,1,0,28,Low,No
TXN0004016,CUST00106,2026-03-27 11:00:00,818.0,Singapore,Bank Transfer,ATM,Financial Services,Priya Jain,57,Savings,Low,2,0,0,0,0,0,7,Low,No
TXN0000324,CUST01369,2026-03-27 13:00:00,21991.0,Canada,International Transfer,Online Banking,Travel,Rahul Mehta,22,Savings,Medium,4,0,1,0,0,0,27,Low,No
TXN0000935,CUST00586,2026-03-27 13:00:00,2323.0,India,Bank Transfer,Branch,Electronics,Aditya Bansal,58,Current,Low,3,0,0,0,0,0,6,Low,No
TXN0003507,CUST01145,2026-03-27 13:00:00,2994.0,India,Bank Transfer,Branch,Healthcare,Aarav Chopra,58,Savings,High,7,0,0,0,1,0,31,Medium,No
TXN0007176,CUST00822,2026-03-27 15:00:00,61293.0,United Arab Emirates,Cash Deposit,Mobile Banking,Travel,Varun Verma,61,Savings,Low,4,0,0,0,0,0,10,Low,No
TXN0006273,CUST01089,2026-03-27 17:00:00,6363.0,India,Cash Deposit,Online Banking,Real Estate,Aditya Joshi,62,Savings,Low,8,0,0,0,0,0,8,Low,No
TXN0002265,CUST00509,2026-03-27 22:00:00,500.0,Hong Kong,Bank Transfer,Online Banking,Electronics,Karan Mehta,53,Savings,Low,6,0,0,0,0,0,6,Low,No
TXN0003529,CUST00162,2026-03-27 23:00:00,1332.0,Singapore,Card Payment,ATM,Travel,Kavya Sharma,38,Savings,Medium,7,0,0,0,0,0,10,Low,No
TXN0001628,CUST00192,2026-03-28 00:00:00,6660.0,India,Cash Withdrawal,Branch,Healthcare,Rohan Saxena,46,Savings,Low,2,0,0,0,0,0,10,Low,No
TXN0002044,CUST00544,2026-03-28 01:00:00,18854.0,India,Card Payment,Mobile Banking,Jewelry,Ankit Chopra,60,Business,Medium,2,0,0,0,0,0,7,Low,No
TXN0004142,CUST00521,2026-03-28 01:00:00,2647.0,India,Cash Withdrawal,Card,Healthcare,Yash Mehta,52,Savings,Low,6,0,0,0,0,0,10,Low,No
TXN0002357,CUST00718,2026-03-28 03:00:00,2780.0,United States,International Transfer,Card,Retail,Riya Kapoor,39,Savings,Low,9,0,1,0,0,0,28,Low,No
TXN0002942,CUST00063,2026-03-28 04:00:00,21086.0,United States,Card Payment,Branch,Financial Services,Karan Malhotra,34,Savings,Low,4,0,0,0,0,0,8,Low,No
TXN0001621,CUST00067,2026-03-28 05:00:00,13165.0,India,Cash Deposit,Card,Jewelry,Ananya Patel,34,Current,High,2,0,0,0,1,0,29,Low,No
TXN0007541,CUST00612,2026-03-28 07:00:00,16769.0,United States,Cash Deposit,Card,Financial Services,Nikhil Verma,37,Savings,High,12,0,0,1,1,0,45,Medium,Yes
TXN0003362,CUST00558,2026-03-28 08:00:00,17161.0,France,Card Payment,Online Banking,Travel,Karan Soni,28,Savings,High,3,0,0,0,1,0,33,Medium,No
TXN0008848,CUST00050,2026-03-28 08:00:00,922.0,India,Online Payment,Card,Jewelry,Rahul Bansal,43,Savings,Medium,6,0,0,0,0,0,11,Low,No
TXN0000534,CUST00581,2026-03-28 09:00:00,5257.0,United Arab Emirates,Online Payment,Mobile Banking,Electronics,Isha Shah,65,Savings,Low,3,0,0,0,0,0,16,Low,No
TXN0006705,CUST00031,2026-03-28 11:00:00,7033.0,India,Card Payment,Card,Retail,Rohan Bansal,47,Savings,Low,6,0,0,0,0,0,15,Low,No
TXN0007704,CUST00308,2026-03-28 14:00:00,2345.0,Australia,Card Payment,Online Banking,Food,Rahul Mehta,48,Savings,Low,6,0,0,0,0,0,5,Low,No
TXN0001514,CUST00098,2026-03-28 15:00:00,9430.0,India,Online Payment,Mobile Banking,Financial Services,Neha Verma,55,Savings,Low,8,0,0,0,0,0,7,Low,No
TXN0008164,CUST01495,2026-03-28 18:00:00,1748.0,India,Online Payment,ATM,Real Estate,Aman Rathi,29,Savings,Low,2,0,0,0,0,0,11,Low,No
TXN0000564,CUST00730,2026-03-28 20:00:00,3896.0,India,Online Payment,Online Banking,Food,Simran Mehta,67,Business,Low,6,0,0,0,0,0,5,Low,No
TXN0003349,CUST00898,2026-03-28 20:00:00,47650.0,India,Card Payment,Mobile Banking,Financial Services,Sneha Kapoor,21,Business,Low,9,0,0,0,0,0,7,Low,No
TXN0006593,CUST01361,2026-03-28 21:00:00,10764.0,India,Bank Transfer,Mobile Banking,Electronics,Rohan Shah,47,Current,Low,9,0,0,0,0,0,13,Low,No
TXN0002001,CUST00317,2026-03-28 22:00:00,17661.0,United Kingdom,Online Payment,Online Banking,Travel,Priya Agarwal,50,Savings,Low,8,0,0,0,0,0,14,Low,No
TXN0009412,CUST00304,2026-03-28 22:00:00,7402.0,Hong Kong,Cash Deposit,Online Banking,Electronics,Mohit Saxena,45,Savings,Low,2,0,0,0,0,0,8,Low,No
TXN0002553,CUST00858,2026-03-28 22:00:00,714.28,India,Online Payment,Online Banking,Real Estate,Kavya Soni,54,Savings,Low,6,0,0,0,0,0,16,Low,No
TXN0009353,CUST00452,2026-03-28 22:00:00,6114.0,Germany,Online Payment,Branch,Electronics,Riya Kumar,25,Savings,Low,4,0,0,0,0,0,12,Low,No
TXN0004786,CUST00193,2026-03-28 22:00:00,11638.0,India,Cash Deposit,Mobile Banking,Jewelry,Pooja Rathi,59,Current,Low,2,0,0,0,0,0,6,Low,No
TXN0009596,CUST00800,2026-03-29 06:00:00,10307.0,United States,Card Payment,Branch,Travel,Vivaan Saxena,37,Business,Low,3,0,0,0,0,0,16,Low,No
TXN0003872,CUST00491,2026-03-29 08:00:00,48655.0,India,Card Payment,Mobile Banking,Electronics,Nikhil Soni,37,Savings,Medium,4,0,0,0,0,0,7,Low,No
TXN0009670,CUST00165,2026-03-29 08:00:00,1969.0,India,International Transfer,Online Banking,Food,Isha Gupta,26,Savings,Medium,8,0,1,0,0,0,25,Low,No
TXN0004223,CUST00479,2026-03-29 09:00:00,4754.0,Germany,Bank Transfer,Online Banking,Healthcare,Mohit Soni,64,Savings,Low,9,0,0,0,0,0,15,Low,No
TXN0005896,CUST00024,2026-03-29 09:00:00,22904.0,India,Bank Transfer,Card,Healthcare,Pooja Rathi,33,Current,Low,5,0,0,0,0,0,9,Low,No
TXN0003518,CUST00293,2026-03-29 10:00:00,4981.0,Germany,Online Payment,Mobile Banking,Electronics,Mohit Joshi,32,Current,High,10,0,0,1,1,0,43,Medium,Yes
TXN0002793,CUST01074,2026-03-29 10:00:00,1853.0,India,Online Payment,Online Banking,Retail,Vikram Jain,55,Savings,Low,8,0,0,0,0,0,11,Low,No
TXN0003995,CUST00265,2026-03-29 10:00:00,20644.0,India,Card Payment,Card,Travel,Yash Jain,59,Current,Low,7,0,0,0,0,0,14,Low,No
TXN0003398,CUST00665,2026-03-29 11:00:00,4878.0,India,Card Payment,Online Banking,Healthcare,Simran Chopra,28,Current,High,8,0,0,0,1,0,28,Low,No
TXN0000361,CUST01193,2026-03-29 12:00:00,4617.0,United Kingdom,Cash Deposit,Mobile Banking,Retail,Priya Sharma,61,Savings,Low,5,0,0,0,0,0,8,Low,No
TXN0001047,CUST00950,2026-03-29 12:00:00,3340.0,United Arab Emirates,Card Payment,Mobile Banking,Food,Priya Bansal,26,Savings,Low,8,0,0,0,0,0,14,Low,No
TXN0000647,CUST01180,2026-03-29 18:00:00,36889.2,Hong Kong,Online Payment,ATM,Retail,Aditi Kumar,37,Savings,Medium,7,0,0,0,0,0,11,Low,No
TXN0006479,CUST00540,2026-03-29 18:00:00,5788.0,United Arab Emirates,Cash Withdrawal,Online Banking,Real Estate,Vikram Bansal,39,Current,Medium,6,0,0,0,0,0,10,Low,No
TXN0008215,CUST01166,2026-03-29 18:00:00,2273.0,Singapore,Cash Withdrawal,Online Banking,Electronics,Simran Verma,28,Savings,High,5,0,0,0,1,0,27,Low,No
TXN0001452,CUST01392,2026-03-29 19:00:00,732.0,India,Bank Transfer,Branch,Electronics,Yash Soni,30,Savings,Medium,5,0,0,0,0,0,11,Low,No
TXN0009926,CUST01068,2026-03-30 00:00:00,1042.0,United Arab Emirates,Bank Transfer,Branch,Travel,Isha Sharma,61,Savings,Low,5,0,0,0,0,0,5,Low,No
TXN0007535,CUST00816,2026-03-30 01:00:00,7111.0,India,Card Payment,ATM,Travel,Pooja Kapoor,48,Savings,Medium,11,0,0,1,0,0,24,Low,No
TXN0003177,CUST00878,2026-03-30 02:00:00,13857.0,India,Online Payment,Card,Financial Services,Vivaan Kumar,37,Current,Low,9,0,0,0,0,0,3,Low,No
TXN0000401,CUST01055,2026-03-30 02:00:00,14053.0,India,International Transfer,Mobile Banking,Food,Priya Bansal,65,Savings,Low,8,0,1,0,0,0,18,Low,No
TXN0005805,CUST01059,2026-03-30 03:00:00,44885.0,India,Card Payment,Online Banking,Travel,Simran Chopra,31,Savings,High,5,0,0,0,1,0,24,Low,No
TXN0000114,CUST00886,2026-03-30 06:00:00,521.0,India,Cash Withdrawal,ATM,Jewelry,Rohan Malhotra,65,Current,Low,5,0,0,0,0,0,11,Low,No
TXN0002854,CUST00802,2026-03-30 08:00:00,4722.0,India,Bank Transfer,Card,Electronics,Rohan Yadav,44,Savings,Medium,6,0,0,0,0,0,9,Low,No
TXN0003885,CUST00375,2026-03-30 12:00:00,64218.0,United States,Cash Withdrawal,Branch,Healthcare,Neha Shah,31,Current,Low,12,0,0,1,0,0,20,Low,No
TXN0006627,CUST01263,2026-03-30 13:00:00,10951.0,India,Bank Transfer,Mobile Banking,Real Estate,Mohit Agarwal,45,Savings,Low,9,0,0,0,0,0,8,Low,No
TXN0000048,CUST00049,2026-03-30 14:00:00,3634.0,Germany,Cash Withdrawal,Mobile Banking,Real Estate,Aditya Sharma,58,Savings,Low,2,0,0,0,0,0,9,Low,No
TXN0005852,CUST01011,2026-03-30 14:00:00,9182.0,India,Online Payment,Mobile Banking,Food,Rohan Mishra,28,Savings,Low,3,0,0,0,0,0,8,Low,No
TXN0006898,CUST00701,2026-03-30 16:00:00,7507.0,Singapore,Card Payment,Card,Financial Services,Vivaan Gupta,41,Business,Low,7,0,0,0,0,0,8,Low,No
TXN0009030,CUST01420,2026-03-30 17:00:00,1239.0,United Kingdom,Bank Transfer,ATM,Healthcare,Nikhil Verma,52,Savings,Low,9,0,0,0,0,0,17,Low,No
TXN0001291,CUST01224,2026-03-30 20:00:00,31340.0,Singapore,Card Payment,Branch,Retail,Ankit Shah,46,Savings,Medium,6,0,0,0,0,0,8,Low,No
TXN0000578,CUST00818,2026-03-30 20:00:00,6122.0,India,Cash Deposit,Mobile Banking,Financial Services,Aarav Kumar,47,Business,Medium,6,0,0,0,0,0,3,Low,No
TXN0004646,CUST00566,2026-03-30 22:00:00,3960.0,Australia,Cash Deposit,Mobile Banking,Financial Services,Kavya Shah,43,Savings,Low,4,0,0,0,0,0,6,Low,No
TXN0003703,CUST01099,2026-03-30 23:00:00,4999.0,Australia,Bank Transfer,Online Banking,Real Estate,Riya Mishra,59,Savings,Medium,11,0,0,1,0,0,28,Low,No
TXN0009059,CUST01419,2026-03-31 00:00:00,6215.0,India,Bank Transfer,Card,Food,Simran Verma,62,Current,Low,9,0,0,0,0,0,17,Low,No
TXN0004701,CUST00734,2026-03-31 01:00:00,1784.0,United Arab Emirates,Online Payment,Card,Electronics,Riya Mishra,55,Business,Low,2,0,0,0,0,0,12,Low,No
TXN0004721,CUST00169,2026-03-31 07:00:00,5339.0,India,Cash Deposit,Online Banking,Travel,Nikhil Verma,39,Savings,Low,4,0,0,0,0,0,10,Low,No
TXN0005929,CUST00116,2026-03-31 09:00:00,3213.0,India,Cash Withdrawal,Mobile Banking,Electronics,Vikram Sharma,44,Current,Medium,6,0,0,0,0,0,5,Low,No
TXN0008331,CUST00154,2026-03-31 11:00:00,16265.0,Singapore,International Transfer,ATM,Jewelry,Neha Mehta,61,Savings,Low,2,0,1,0,0,0,28,Low,No
TXN0007962,CUST01499,2026-03-31 12:00:00,5077.0,Singapore,Cash Deposit,Card,Financial Services,Aditya Agarwal,63,Current,Low,6,0,0,0,0,0,10,Low,No
TXN0007670,CUST01379,2026-03-31 13:00:00,3465.71,India,Online Payment,Mobile Banking,Travel,Nikhil Joshi,53,Savings,Low,8,0,0,0,0,0,10,Low,No
TXN0008853,CUST00628,2026-03-31 14:00:00,7515.0,France,Bank Transfer,Mobile Banking,Jewelry,Ankit Chopra,28,Savings,High,11,0,0,1,1,0,46,Medium,Yes
TXN0007881,CUST00570,2026-03-31 19:00:00,3437.0,India,Bank Transfer,Online Banking,Travel,Isha Agarwal,34,Business,Low,7,0,0,0,0,0,11,Low,No
TXN0008051,CUST00331,2026-03-31 19:00:00,6254.0,United Kingdom,Cash Deposit,Online Banking,Jewelry,Simran Verma,52,Business,Medium,4,0,0,0,0,0,10,Low,No
TXN0002744,CUST00304,2026-03-31 20:00:00,2849.0,India,Bank Transfer,Card,Jewelry,Mohit Saxena,45,Savings,Low,3,0,0,0,0,0,15,Low,No
TXN0003990,CUST00605,2026-03-31 21:00:00,2869.88,United States,Online Payment,Online Banking,Financial Services,Nikhil Joshi,43,Savings,Low,8,0,0,0,0,0,6,Low,No
TXN0009511,CUST01324,2026-03-31 22:00:00,28470.0,Australia,Card Payment,Online Banking,Real Estate,Rahul Kumar,49,Savings,Low,5,0,0,0,0,0,5,Low,No
TXN0008730,CUST01268,2026-03-31 22:00:00,6162.34,India,International Transfer,ATM,Electronics,Ananya Agarwal,43,Savings,Low,4,0,1,0,0,0,27,Low,No
TXN0003652,CUST00396,2026-03-31 23:00:00,1040.0,India,Cash Deposit,Card,Retail,Ankit Kapoor,38,Savings,Low,3,0,0,0,0,0,16,Low,No
TXN0003452,CUST00919,2026-03-31 23:00:00,7141.0,India,Bank Transfer,Online Banking,Travel,Kavya Verma,41,Current,Low,3,0,0,0,0,0,6,Low,No
TXN0000544,CUST01151,2026-04-01 02:00:00,9266.0,United Kingdom,Online Payment,Mobile Banking,Financial Services,Pooja Bansal,43,Savings,Medium,0,0,0,0,0,0,10,Low,No
TXN0008235,CUST01100,2026-04-01 03:00:00,1502.0,India,Online Payment,Card,Financial Services,Neha Mehta,66,Savings,Low,6,0,0,0,0,0,10,Low,No
TXN0006995,CUST00590,2026-04-01 04:00:00,500.0,India,Card Payment,Mobile Banking,Real Estate,Karan Agarwal,37,Current,Low,7,0,0,0,0,0,8,Low,No
TXN0003967,CUST00301,2026-04-01 05:00:00,4928.0,India,Card Payment,Mobile Banking,Financial Services,Simran Shah,41,Savings,Medium,11,0,0,1,0,0,31,Medium,No
TXN0007926,CUST00912,2026-04-01 05:00:00,13627.0,United Kingdom,Online Payment,Mobile Banking,Financial Services,Mohit Shah,31,Current,High,6,0,0,0,1,0,22,Low,No
TXN0006142,CUST00845,2026-04-01 06:00:00,500.0,United States,Bank Transfer,Mobile Banking,Jewelry,Aditi Patel,53,Savings,Medium,5,0,0,0,0,0,14,Low,No
TXN0005104,CUST01473,2026-04-01 07:00:00,1004.0,India,Bank Transfer,Online Banking,Travel,Simran Gupta,56,Current,Medium,8,0,0,0,0,0,9,Low,No
TXN0003587,CUST01072,2026-04-01 08:00:00,4533.0,India,Card Payment,Card,Jewelry,Ankit Rathi,31,Savings,Low,6,0,0,0,0,0,7,Low,No
TXN0007061,CUST00542,2026-04-01 09:00:00,50399.0,India,International Transfer,Online Banking,Healthcare,Isha Yadav,46,Savings,Low,7,0,1,0,0,0,26,Low,No
TXN0006398,CUST01170,2026-04-01 09:00:00,7542.0,India,Cash Deposit,Branch,Real Estate,Priya Mishra,62,Current,Medium,13,0,0,1,0,0,24,Low,No
TXN0003222,CUST00099,2026-04-01 11:00:00,28045.0,India,Cash Deposit,Card,Food,Kavya Kapoor,31,Savings,Low,4,0,0,0,0,0,18,Low,No
TXN0006614,CUST00918,2026-04-01 14:00:00,10513.0,India,Bank Transfer,Online Banking,Travel,Ankit Mehta,52,Savings,High,8,0,0,0,1,0,27,Low,No
TXN0003713,CUST01380,2026-04-01 18:00:00,1476.0,United Arab Emirates,Cash Withdrawal,Card,Jewelry,Aditya Mishra,52,Savings,Medium,2,0,0,0,0,0,15,Low,No
TXN0002274,CUST00838,2026-04-01 19:00:00,13113.0,India,Cash Deposit,Online Banking,Healthcare,Ananya Kapoor,27,Savings,Low,4,0,0,0,0,0,6,Low,No
TXN0000494,CUST01346,2026-04-01 20:00:00,6111.0,United States,Bank Transfer,Mobile Banking,Travel,Ananya Rathi,55,Savings,Low,6,0,0,0,0,0,7,Low,No
TXN0007074,CUST00694,2026-04-01 22:00:00,63462.0,Canada,Online Payment,Mobile Banking,Travel,Aditi Soni,49,Business,Low,10,0,0,1,0,0,24,Low,No
TXN0008794,CUST01391,2026-04-01 22:00:00,1874.0,India,International Transfer,Online Banking,Food,Karan Kumar,45,Savings,Low,5,0,1,0,0,0,25,Low,No
TXN0001362,CUST01195,2026-04-02 00:00:00,3165.0,India,International Transfer,Online Banking,Real Estate,Karan Agarwal,22,Savings,Medium,9,0,1,0,0,0,28,Low,No
TXN0002820,CUST00074,2026-04-02 00:00:00,11852.0,India,Card Payment,Mobile Banking,Travel,Nikhil Saxena,53,Savings,High,5,0,0,0,1,0,27,Low,No
TXN0004316,CUST01166,2026-04-02 01:00:00,2381.0,India,Cash Deposit,Card,Electronics,Simran Verma,28,Savings,High,6,0,0,0,1,0,27,Low,No
TXN0003997,CUST01237,2026-04-02 02:00:00,1226.0,India,Cash Deposit,Card,Food,Sneha Singh,53,Savings,Low,3,0,0,0,0,0,5,Low,No
TXN0001129,CUST00394,2026-04-02 03:00:00,14905.0,India,International Transfer,Online Banking,Electronics,Isha Kumar,26,Savings,Low,10,0,1,1,0,0,41,Medium,No
TXN0003754,CUST01448,2026-04-02 07:00:00,2121.0,India,International Transfer,Branch,Financial Services,Kavya Agarwal,59,Savings,Low,3,0,1,0,0,0,28,Low,No
TXN0003286,CUST00405,2026-04-02 07:00:00,11479.0,Singapore,Bank Transfer,Branch,Electronics,Vikram Shah,68,Savings,Low,6,0,0,0,0,0,9,Low,No
TXN0007489,CUST01495,2026-04-02 10:00:00,16167.0,France,Bank Transfer,Mobile Banking,Jewelry,Aman Rathi,29,Savings,Low,3,0,0,0,0,0,17,Low,No
TXN0000914,CUST01260,2026-04-02 11:00:00,2359.0,India,International Transfer,Card,Real Estate,Ankit Malhotra,36,Current,Medium,3,0,1,0,0,0,29,Low,No
TXN0009099,CUST00036,2026-04-02 12:00:00,2823.0,Australia,Bank Transfer,Online Banking,Food,Yash Agarwal,56,Current,Low,4,0,0,0,0,0,8,Low,No
TXN0004912,CUST00276,2026-04-02 12:00:00,4221.0,Australia,Bank Transfer,Mobile Banking,Jewelry,Aman Soni,29,Current,Medium,7,0,0,0,0,0,7,Low,No
TXN0003571,CUST00496,2026-04-02 14:00:00,2062.0,India,Online Payment,Online Banking,Food,Sneha Rathi,67,Savings,Medium,5,0,0,0,0,0,7,Low,No
TXN0009750,CUST01258,2026-04-02 16:00:00,18063.0,Singapore,Bank Transfer,Card,Healthcare,Ananya Mehta,39,Savings,Low,8,0,0,0,0,0,11,Low,No
TXN0001297,CUST00099,2026-04-02 16:00:00,9478.0,United Kingdom,Card Payment,Online Banking,Electronics,Kavya Kapoor,31,Savings,Low,5,0,0,0,0,0,12,Low,No
TXN0004758,CUST01472,2026-04-02 16:00:00,1811.0,India,International Transfer,Branch,Retail,Rohan Singh,39,Business,Medium,5,0,1,0,0,0,27,Low,No
TXN0005660,CUST00616,2026-04-02 20:00:00,1764.0,India,Card Payment,Branch,Healthcare,Ankit Verma,41,Savings,Medium,4,0,0,0,0,0,14,Low,No
TXN0009242,CUST00505,2026-04-02 21:00:00,3998.0,United States,Cash Withdrawal,Branch,Financial Services,Neha Agarwal,65,Savings,Medium,4,0,0,0,0,0,12,Low,No
TXN0005505,CUST01241,2026-04-02 22:00:00,1538.0,India,Card Payment,Mobile Banking,Real Estate,Neha Gupta,44,Savings,Low,3,0,0,0,0,0,7,Low,No
TXN0006410,CUST00074,2026-04-02 23:00:00,13052.0,Hong Kong,Cash Deposit,ATM,Food,Nikhil Saxena,53,Savings,High,6,0,0,0,1,0,28,Low,No
TXN0003178,CUST01488,2026-04-03 01:00:00,832.0,France,International Transfer,ATM,Real Estate,Kavya Gupta,63,Business,Low,1,0,1,0,0,0,27,Low,No
TXN0008497,CUST00435,2026-04-03 02:00:00,2753.0,India,Bank Transfer,ATM,Retail,Rahul Kumar,33,Current,Low,7,0,0,0,0,0,11,Low,No
TXN0003783,CUST01343,2026-04-03 04:00:00,4639.32,India,Bank Transfer,Mobile Banking,Healthcare,Sneha Shah,30,Current,Medium,4,0,0,0,0,0,7,Low,No
TXN0000260,CUST01422,2026-04-03 04:00:00,2717.0,United Kingdom,Card Payment,ATM,Jewelry,Neha Joshi,26,Current,Low,5,0,0,0,0,0,4,Low,No
TXN0001758,CUST00482,2026-04-03 05:00:00,664.0,United States,Bank Transfer,Card,Retail,Mohit Gupta,56,Savings,High,8,0,0,0,1,0,28,Low,No
TXN0001045,CUST00580,2026-04-03 06:00:00,3600.0,Australia,Cash Withdrawal,Mobile Banking,Jewelry,Aditi Verma,33,Savings,Medium,8,0,0,0,0,0,1,Low,No
TXN0003684,CUST00401,2026-04-03 08:00:00,5195.0,India,Card Payment,Mobile Banking,Food,Simran Rathi,67,Savings,Low,4,0,0,0,0,0,8,Low,No
TXN0002138,CUST00416,2026-04-03 08:00:00,1740.0,India,International Transfer,Card,Real Estate,Rohit Soni,43,Current,High,7,0,1,0,1,0,44,Medium,No
TXN0002996,CUST01498,2026-04-03 11:00:00,1820.0,India,Online Payment,Online Banking,Food,Vivaan Verma,22,Savings,Low,7,0,0,0,0,0,12,Low,No
TXN0003602,CUST01372,2026-04-03 11:00:00,8143.0,United States,Cash Deposit,Mobile Banking,Travel,Aditi Gupta,42,Current,Low,6,0,0,0,0,0,8,Low,No
TXN0008639,CUST00541,2026-04-03 15:00:00,3148.0,India,Bank Transfer,ATM,Retail,Ananya Malhotra,28,Savings,High,1,0,0,0,1,0,32,Medium,No
TXN0004422,CUST01030,2026-04-03 17:00:00,6803.0,India,Bank Transfer,Online Banking,Travel,Varun Malhotra,49,Current,High,4,0,0,0,1,0,32,Medium,No
TXN0003843,CUST00673,2026-04-03 18:00:00,32430.0,Hong Kong,Bank Transfer,Branch,Financial Services,Neha Singh,21,Savings,Low,6,0,0,0,0,0,12,Low,No
TXN0009191,CUST00361,2026-04-03 19:00:00,5338.0,United States,Cash Deposit,ATM,Retail,Rahul Shah,28,Current,Medium,7,0,0,0,0,0,4,Low,No
TXN0007695,CUST00939,2026-04-03 23:00:00,8735.0,Germany,International Transfer,Card,Electronics,Simran Patel,63,Savings,Low,2,0,1,0,0,0,24,Low,No
TXN0006285,CUST00460,2026-04-04 02:00:00,83279.0,India,Bank Transfer,Card,Electronics,Aarav Patel,65,Savings,Medium,4,0,0,0,0,0,11,Low,No
TXN0006488,CUST01182,2026-04-04 03:00:00,21666.0,India,Online Payment,Card,Retail,Sneha Yadav,68,Savings,Medium,7,0,0,0,0,0,14,Low,No
TXN0001001,CUST00434,2026-04-04 04:00:00,682.0,India,Cash Withdrawal,Card,Real Estate,Nikhil Malhotra,55,Savings,Medium,7,0,0,0,0,0,8,Low,No
TXN0006570,CUST00021,2026-04-04 06:00:00,15367.0,Singapore,Cash Deposit,Mobile Banking,Travel,Arjun Mishra,59,Savings,Low,4,0,0,0,0,0,5,Low,No
TXN0008555,CUST00199,2026-04-04 07:00:00,1182.0,Australia,Card Payment,Branch,Travel,Sneha Singh,29,Savings,Low,6,0,0,0,0,0,13,Low,No
TXN0006807,CUST01157,2026-04-04 08:00:00,9084.0,India,Online Payment,Card,Retail,Varun Kumar,34,Current,Low,13,0,0,1,0,0,22,Low,No
TXN0007326,CUST00402,2026-04-04 09:00:00,1935.0,India,Cash Withdrawal,Mobile Banking,Healthcare,Riya Chopra,37,Savings,Low,2,0,0,0,0,0,5,Low,No
